year,2000,2000,2001,2001,2002,2002,2003,2003,2004,2004,2005,2005,2006,2006,2007,2007,2008,2008,2009,2009,2010,2010,2011,2011,2012,2012,2013,2013,2014,2014,2015,2015,2016,2016,2017,2017,2018,2018,2019,2019,2020,2020,2021,2021
import_or_export,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import,Export,Import
Aruba,21713095.0,142554646.0,25440877.0,141973785.0,20105869.0,128544873.0,6689089.0,128866241.0,4733614.0,137339996.0,2940422.0,147356840.0,2999249.0,154170343.0,3982555.0,167026641.0,4386036.0,176363071.0,2290609.0,218889537.0,1198581.0,237452852.0,4733294.0,280705713.0,1297573.0,283920430.0,1219202.0,295935063.0,1594067.0,303121569.0,1350949.0,266136706.0,3473720.75,251574937.22,2585060.253,288113067.636,1451982.636,301399773.073,1573695.4819999998,296409102.803,1040437.9569999999,222838304.271,1095863.673,290513464.058
Australia,30460146914.0,10941457405.0,30729433919.0,9833727906.0,31414248190.0,10163764938.0,31941954178.0,12992464482.0,42436320095.0,16953964363.0,56866382025.0,21272831925.0,65290029962.0,26248928090.0,71820839338.0,30779225831.0,115567831113.0,41963825549.0,95218527065.0,29691758905.0,139932717290.0,38314429193.0,185549813846.0,50980757347.0,174440540272.0,53748875496.0,176117343233.0,51504826396.0,168437584083.0,48034090341.0,124676388529.0,32577442975.0,124056944676.0,28348663126.0,160245497502.386,36151581438.253,180901630973.00198,44339971492.261,195821125141.702,39848777131.537994,168881383960.117,29113140104.573,262878854803.229,40775605113.182
Austria,8197767506.0,10085251758.0,8796216332.0,10466102657.0,10097981489.0,11222355115.0,12704166727.0,15798990059.0,15434005833.0,20057147065.0,17622967003.0,25494557304.0,20632910102.0,30412450664.0,20816837684.0,29847851283.0,23800709595.0,37381137850.0,19206972857.0,27993334906.0,20155789776.0,31683463955.0,23571613990.0,40133322522.0,22360255739.733997,38902591390.063,21661237351.033,36762785269.578,21215128350.549,34286842265.028,17326957710.542,26024806500.13,17302958138.017,24461989228.053,18685571879.086,27957996578.296997,20866444306.047,32113605571.468998,20155512859.057,30024274653.72,19318439929.545002,25427849069.457,24514138019.739,36101240672.178
Azerbaijan,1519242176.0,318876952.0,2143070717.0,457490215.0,1968693820.0,535603198.0,2334330162.0,624597074.0,3099296312.0,889381498.0,3606232718.0,1003862755.0,5616838191.0,1196985706.0,5217192822.0,946217334.0,46751510097.0,1197121062.0,14003280197.0,839303800.0,20504210973.0,1117565374.0,25571120284.0,1360955211.0,22825930967.0,1417743442.0,22801116140.0,1537173001.0,20725100631.0,1365755264.0,11700672741.91,1216583299.52,12714818405.869999,1549509003.9,14466495258.31,1738863082.92,18548073805.11,2206931849.42,18527919399.89,2538283636.39,12702100581.97,1971830706.31,20410269148.93,2224669487.36
Bahamas,193221042.0,541454480.0,174311134.0,593195847.0,208871712.0,538079737.0,168095331.0,559019328.0,187352349.0,620794807.0,94050844.0,883431288.0,203435576.0,1045355402.0,298369264.0,1074844551.0,275787061.0,1325882790.0,215953699.0,977956922.0,273632041.0,1112644804.0,324558830.0,1367463227.0,429017881.0,1378842775.0,355368697.0,1189549310.0,270682141.0,1396076286.0,160894214.0,1027450033.0,137023909.0,892657989.0,170479226.59,1090501359.3,204014469.18,1145032938.82,178942403.45700002,1253273491.8860002,151123082.0,738153497.0,397959863.0,1247403732.0
Bahrain,4750638741.0,2616361864.0,3970048320.0,2124403701.0,4213180800.0,2305306538.0,4982584603.0,2709641720.0,5811504388.0,3412550678.0,8044850963.0,5140713814.0,9425403630.0,5552338859.0,11072272170.0,6597280030.0,9534829326.0,9729248200.0,5897805220.0,6548948633.0,12915799259.0,9002342122.0,18516267583.0,10356012350.0,11661261367.0,6117023106.0,11259184703.0,10537912331.0,15977086513.0,10733939081.0,5844600007.092001,6171906306.951,4846315959.844,5137228663.972,6751649767.581,6548711867.218001,8239737548.713,8557086487.907,7704428117.38,8173105431.681,4610239339.78,5368676542.84,8604200850.892,4161085417.744
Bangladesh,439058599.0,2135461582.0,345851511.0,2115629523.0,399786101.0,2327243967.0,405766111.0,3295715458.0,538391587.0,2872276015.0,661235959.0,3363962855.0,820139336.0,4887553515.0,1142408002.0,6078719547.0,1006859618.0,6676408540.0,828841907.0,7348236347.0,1114926337.0,8958812508.0,1201417558.0,11207489485.0,1241628153.0,9667800222.0,1150747018.0,9354858966.0,0.0,0.0,899234842.0,13996678455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbados,94043306.0,315790244.0,85465160.0,296962849.0,60575984.0,237302953.0,101934497.0,360151306.0,55207928.0,218841333.0,160432671.0,514166226.0,186012818.0,526212699.0,117777550.0,257221748.0,171244492.0,594328307.0,63459092.0,399185932.0,48896604.0,250237179.0,248190814.0,740932358.0,215837333.0,796364720.0,210143749.0,732848165.0,200751477.0,698291938.0,141754221.0,550486660.0,130494304.0,495419155.0,159618235.5,552879823.5,178748604.5,623711998.0,187100961.0,620571965.0,142736091.0,497293011.5,137232682.0,604202298.5
Belarus,2063176000.0,3552239600.0,2019159300.0,3021814600.0,2331689800.0,3271754700.0,3150172100.0,4110080800.0,5001466900.0,5911446900.0,7001040600.0,6888477500.0,9244051900.0,9008975200.0,10746649500.0,12047414400.0,14665653100.0,16669401500.0,10303642000.0,13161798600.0,10282217700.0,14326329100.0,18453792100.0,21388700100.0,20786012000.0,20888381400.0,17216436500.0,15899433100.0,17457792200.0,15705877800.0,12104462000.0,12864814400.0,9359368400.0,10787722800.0,12214436000.0,13465647300.0,14259749500.0,14891981900.0,13038780200.0,13718590300.0,10102941800.0,10198314700.0,8036622100.0,3756135700.0
Belgium,26580446077.0,33433621541.0,25758312518.0,32717890458.0,27619457557.0,34077047153.0,35852906160.0,43043929235.0,43864383094.0,54052996085.0,51176657239.0,67225636455.0,58202752833.0,78322957968.0,64816305658.0,84958539499.0,82717634674.0,113308774287.0,59730307299.0,76741144613.0,54046071306.532,75910558116.878,68483445336.065,99842162117.714,65891081354.419,96879720085.068,69366587120.265,99190773008.664,63721161485.366,90976703955.83301,44730961475.861,62210671572.17,40008822071.897995,55247372743.468,46228130835.986,65845956634.449005,53340188293.138,78791506000.83801,46948629051.386,65624155142.712,38866406196.349,52125693391.385,62162263928.743996,89099288926.725
